  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
171160 99999 201008111800 040   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   67 1010.1 *****  998.7  99 *** ***** ***** *****  0.00 **
171160 99999 201008120600 080   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   79   63 1012.3 ***** 1000.9 ***  67 ***** ***** *****  0.00 **
171160 99999 201008120900 280   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   90   57 1011.9 ***** 1000.6 *** *** ***** ***** ***** ***** **
171160 99999 201008121200 010   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   97   67 1010.5 *****  999.2 *** *** *****  0.00 ***** ***** **
171160 99999 201008121500 360   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   95   71 1010.1 *****  998.7 *** *** ***** ***** ***** ***** **
171160 99999 201008121800 180   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   86   70 1011.2 *****  999.8  98 *** ***** ***** *****  0.00 **
171160 99999 201008130600 040   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   80   71 1012.9 ***** 1001.5 ***  72 ***** ***** *****  0.00 **
171160 99999 201008130900 110   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   89   72 1012.4 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201008131200 330   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   94   70 1011.4 ***** 1000.1 *** *** *****  0.00 ***** ***** **
171160 99999 201008131500 350   9 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   93   72 1010.8 *****  999.5 *** *** ***** ***** ***** ***** **
171160 99999 201008131800 210   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   75 1011.5 ***** 1000.2  95 *** ***** ***** *****  0.00 **
171160 99999 201008140600 060   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   80   71 1013.2 ***** 1001.8 ***  72 ***** ***** *****  0.00 **
171160 99999 201008140900 040   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   89   73 1012.9 ***** 1001.6 *** *** ***** ***** ***** ***** **
171160 99999 201008141200 360  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   96   71 1011.7 ***** 1000.4 *** *** *****  0.00 ***** ***** **
171160 99999 201008141500 020   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   94   71 1010.9 *****  999.6 *** *** ***** ***** ***** ***** **
171160 99999 201008141800 050   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   70 1012.1 ***** 1000.7  97 *** ***** ***** *****  0.00 **
171160 99999 201008150600 100   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   83   68 1013.7 ***** 1002.3 ***  72 ***** ***** *****  0.00 **
171160 99999 201008150900 060   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   92   66 1012.9 ***** 1001.6 *** *** ***** ***** ***** ***** **
171160 99999 201008151200 020   8 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   96   67 1011.6 ***** 1000.3 *** *** *****  0.00 ***** ***** **
171160 99999 201008151500 020   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   94   65 1011.4 ***** 1000.1 *** *** ***** ***** ***** ***** **
171160 99999 201008151800 040   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   84   69 1012.4 ***** 1001.1  97 *** ***** ***** *****  0.00 **
171160 99999 201008160600 090   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   81   66 1012.8 ***** 1001.4 ***  72 ***** ***** *****  0.00 **
171160 99999 201008160900 030   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   90   66 1012.1 ***** 1000.8 *** *** ***** ***** ***** ***** **
171160 99999 201008161200 350  11 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   96   67 1010.7 *****  999.4 *** *** *****  0.00 ***** ***** **
171160 99999 201008161500 360  13 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   93   71 1009.9 *****  998.6 *** *** ***** ***** ***** ***** **
171160 99999 201008161800 050   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   84   67 1010.3 *****  999.0  97 *** ***** ***** *****  0.00 **
171160 99999 201008170600 200   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   80   71 1011.1 *****  999.7 ***  72 ***** ***** *****  0.00 **
171160 99999 201008170900 020   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   90   70 1009.6 *****  998.3 *** *** ***** ***** ***** ***** **
171160 99999 201008171200 330   5 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   96   67 1007.4 *****  996.2 *** *** *****  0.00 ***** ***** **
171160 99999 201008171500 330   7 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   93   70 1006.1 *****  994.8 *** *** ***** ***** ***** ***** **
171160 99999 201008171800 210   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   72 1006.5 *****  995.2  97 *** ***** ***** *****  0.00 **
171160 99999 201008180600 050   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   77   69 1008.4 *****  997.1 ***  70 ***** ***** *****  0.00 **
171160 99999 201008180900 080   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   69 1008.1 *****  996.8 *** *** ***** ***** ***** ***** **
171160 99999 201008181200 350  14 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   93   69 1006.9 *****  995.7 *** *** *****  0.00 ***** ***** **
171160 99999 201008181500 350  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   90   68 1007.2 *****  995.8 *** *** ***** ***** ***** ***** **
171160 99999 201008181800 040   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   68 1008.4 *****  997.0  94 *** ***** ***** *****  0.00 **
171160 99999 201008190600 030   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   80   68 1011.2 *****  999.8 ***  71 ***** ***** ***** ***** **
171160 99999 201008190900 030   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   90   59 1011.2 *****  999.9 *** *** ***** ***** ***** ***** **
171160 99999 201008191200 360  10 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   93   67 1010.4 *****  999.1 *** *** *****  0.00 ***** ***** **
171160 99999 201008191500 360  13 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   90   67 1010.1 *****  998.7 *** *** ***** ***** ***** ***** **
171160 99999 201008191800 040   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   83   65 1011.8 ***** 1000.4  94 *** ***** ***** *****  0.00 **
171160 99999 201008200600 110   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   81   64 1015.2 ***** 1003.8 ***  69 ***** ***** ***** ***** **
171160 99999 201008200900 020   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   55 1015.3 ***** 1003.9 *** *** ***** ***** ***** ***** **
171160 99999 201008201200 340   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   93   63 1014.9 ***** 1003.7 *** *** *****  0.00 ***** ***** **
171160 99999 201008201500 360  13 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   89   63 1015.3 ***** 1003.8 *** *** ***** ***** ***** ***** **
171160 99999 201008201800 040   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   66 1017.0 ***** 1005.6  93 *** ***** ***** *****  0.00 **
171160 99999 201008210600 060   9 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   78   62 1018.6 ***** 1007.1 ***  72 ***** ***** ***** ***** **
171160 99999 201008210700 070   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   80   61 1018.7 ***** 1007.2 *** *** ***** ***** ***** ***** **
171160 99999 201008210800 070   7 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   83   62 1018.7 ***** 1007.2 *** *** ***** ***** ***** ***** **
171160 99999 201008210900 050  10 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   83   59 1018.3 ***** 1006.8 *** *** ***** ***** ***** ***** **
171160 99999 201008211200 040   9 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   87   53 1016.9 ***** 1005.5 *** *** *****  0.00 ***** ***** **
171160 99999 201008211500 030   8 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   83   56 1016.5 ***** 1005.0 *** *** ***** ***** ***** ***** **
171160 99999 201008211800 060   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   75   58 1017.7 ***** 1006.1  87 *** ***** ***** *****  0.00 **
171160 99999 201008220600 060   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   76   61 1015.2 ***** 1003.7 ***  71 ***** ***** *****  0.00 **
171160 99999 201008220900 080   6 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   83   61 1014.2 ***** 1002.8 *** *** ***** ***** ***** ***** **
171160 99999 201008221200 040   8 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   85   61 1012.9 ***** 1001.4 *** *** *****  0.00 ***** ***** **
171160 99999 201008221500 110  11 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** * **** **** 1012.6 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201008221800 050   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   75   56 1013.5 ***** 1002.0  87 *** ***** ***** *****  0.00 **
171160 99999 201008230600 060   6 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   61 1011.8 ***** 1000.3 ***  67 ***** ***** ***** ***** **
171160 99999 201008230900 070   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   84   58 1011.0 *****  999.5 *** *** ***** ***** ***** ***** **
171160 99999 201008231200 350  17 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   87   62 1009.6 *****  998.2 *** *** *****  0.00 ***** ***** **
171160 99999 201008231500 020   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   83   60 1009.6 *****  998.1 *** *** ***** ***** ***** ***** **
171160 99999 201008231800 020   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   75   59 1010.4 *****  998.9  88 *** ***** ***** *****  0.00 **
171160 99999 201008240600 060   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   73   62 1011.5 ***** 1000.0 ***  64 ***** ***** ***** ***** **
171160 99999 201008240900 110   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82 **** ****** ***** ****** *** *** ***** ***** ***** ***** **
171160 99999 201008241200 030   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   64 1009.8 *****  998.4 *** *** *****  0.00 ***** ***** **
171160 99999 201008241500 020   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   83   59 1009.6 *****  998.1 *** *** ***** ***** ***** ***** **
171160 99999 201008241800 040   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   77   61 1009.2 *****  997.7  89 *** ***** ***** *****  0.00 **
171160 99999 201008250600 210   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   72   63 1011.9 ***** 1000.3 ***  64 ***** ***** *****  0.00 **
171160 99999 201008250900 350   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   64 1011.5 ***** 1000.0 *** *** ***** ***** ***** ***** **
171160 99999 201008251200 330   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   65 1010.0 *****  998.8 *** *** *****  0.00 ***** ***** **
171160 99999 201008251500 340   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   86   64 1009.9 *****  998.4 *** *** ***** ***** ***** ***** **
171160 99999 201008251800 230   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   77   64 1011.1 *****  999.6  92 *** ***** ***** *****  0.00 **
171160 99999 201008260600 070   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   71   62 1013.1 ***** 1001.5 ***  62 ***** ***** *****  0.00 **
171160 99999 201008260900 290   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   63 1012.6 ***** 1001.2 *** *** ***** ***** ***** ***** **
171160 99999 201008261200 010  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   57 1011.6 ***** 1000.1 *** *** *****  0.00 ***** ***** **
171160 99999 201008261500 300   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   89   60 1011.1 *****  999.7 *** *** ***** ***** ***** ***** **
171160 99999 201008261800 030   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   89   58 1011.0 *****  999.7  91 *** ***** ***** *****  0.00 **
171160 99999 201008270600 070   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   79   63 1012.8 ***** 1001.4 ***  70 ***** ***** *****  0.00 **
171160 99999 201008270900 070   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   55 1012.1 ***** 1000.7 *** *** ***** ***** ***** ***** **
171160 99999 201008271200 020   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   92   60 1010.0 *****  998.7 *** *** *****  0.00 ***** ***** **
171160 99999 201008271500 010   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   58 1009.0 *****  997.6 *** *** ***** ***** ***** ***** **
171160 99999 201008271800 020   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   55 1009.6 *****  998.2  93 *** ***** ***** *****  0.00 **
171160 99999 201008280900 060   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   59 1006.6 *****  995.3 *** *** ***** ***** ***** ***** **
171160 99999 201008281200 250   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   93   59 1005.6 *****  994.3 *** *** *****  0.00 ***** ***** **
171160 99999 201008281500 320   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   95   58 1004.1 *****  992.8 *** *** ***** ***** ***** ***** **
171160 99999 201008281800 200   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   83   62 1004.5 *****  993.1  96 *** ***** ***** *****  0.00 **
171160 99999 201008290600 030   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   63 1005.7 *****  994.3 ***  67 ***** ***** *****  0.00 **
171160 99999 201008290900 250   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   58 1005.5 *****  994.2 *** *** ***** ***** ***** ***** **
171160 99999 201008291200 350  10 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   94   57 1005.1 *****  993.8 *** *** *****  0.00 ***** ***** **
171160 99999 201008291500 320   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   93   46 1005.8 *****  994.5 *** *** ***** ***** ***** ***** **
171160 99999 201008291800 040   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   79   66 1007.8 *****  996.4  97 *** ***** ***** *****  0.00 **
171160 99999 201008300900 060   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   87   67 1007.9 *****  996.6 *** *** ***** ***** ***** ***** **
171160 99999 201008301200 350   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   92   68 1005.9 *****  994.6 *** *** *****  0.00 ***** ***** **
171160 99999 201008301500 350   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   90   69 1004.8 *****  993.5 *** *** ***** ***** ***** ***** **
171160 99999 201008301800 190   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   68 1005.0 *****  993.7  93 *** ***** ***** *****  0.00 **
171160 99999 201008310600 070   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   67 1003.7 *****  992.4 ***  69 ***** ***** *****  0.00 **
171160 99999 201008310900 070   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   69 1002.5 *****  991.2 *** *** ***** ***** ***** ***** **
171160 99999 201008311200 280   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   66 1000.7 *****  989.4 *** *** *****  0.00 ***** ***** **
171160 99999 201008311500 340   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   64 1000.2 *****  988.9 *** *** ***** ***** ***** ***** **
171160 99999 201008311800 200   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   64 1001.1 *****  989.8  93 *** ***** ***** *****  0.00 **
171160 99999 201009010600 310   3 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   72   64 1002.7 *****  991.3 ***  71 ***** ***** *****  0.00 **
171160 99999 201009010900 310   9 ***  98 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   66   62 1004.7 *****  993.2 *** *** ***** ***** ***** ***** **
171160 99999 201009011200 230   8 ***  30 BKN 2 5 0  4.4 80 ** ** ** ** ** ** ** 2   62   60 1007.4 *****  995.8 *** *** *****  0.31 ***** ***** **
171160 99999 201009011500 240   5 ***  98 BKN 2 5 0  6.2 25 ** ** ** ** ** ** ** 8   63   61 1008.7 *****  997.1 *** *** ***** ***** ***** ***** **
171160 99999 201009011800 ***   0 *** 722 SCT 1 0 0  9.4 01 ** ** ** ** ** ** ** 8   61   60 1010.9 *****  999.2  72 *** ***** ***** *****  0.39 **
171160 99999 201009020600 ***   0 *** 722 SCT 2 0 0  1.1 10 ** ** ** ** ** ** ** 4   59   58 1015.7 ***** 1003.8 ***  54 ***** ***** *****  0.00 **
171160 99999 201009020900 270   7 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   70   52 1016.5 ***** 1004.7 *** *** ***** ***** ***** ***** **
171160 99999 201009021200 330   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   75   47 1016.5 ***** 1004.7 *** *** *****  0.00 ***** ***** **
171160 99999 201009021500 360   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   76   47 1016.6 ***** 1004.8 *** *** ***** ***** ***** ***** **
171160 99999 201009021800 080   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   63   52 1018.2 ***** 1006.3  77 *** ***** ***** *****  0.00 **
171160 99999 201009030600 070   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   65   47 1018.9 ***** 1007.0 ***  55 ***** ***** *****  0.00 **
171160 99999 201009030900 080   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   76   45 1018.0 ***** 1006.2 *** *** ***** ***** ***** ***** **
171160 99999 201009031200 050   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   47 1016.1 ***** 1004.4 *** *** *****  0.00 ***** ***** **
171160 99999 201009031500 350   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   51 1015.0 ***** 1003.3 *** *** ***** ***** ***** ***** **
171160 99999 201009031800 010   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   71   53 1016.4 ***** 1004.7  84 *** ***** ***** *****  0.00 **
171160 99999 201009040600 020   1 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   66   56 1015.1 ***** 1003.4 ***  57 ***** ***** *****  0.00 **
171160 99999 201009040900 060   2 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   79   58 1013.9 ***** 1002.4 *** *** ***** ***** ***** ***** **
171160 99999 201009041200 250   2 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   85   57 1011.8 ***** 1000.5 *** *** *****  0.00 ***** ***** **
171160 99999 201009041500 330   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   62 1011.4 ***** 1000.1 *** *** ***** ***** ***** ***** **
171160 99999 201009041800 220   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   75   64 1012.7 ***** 1001.1  86 *** ***** ***** *****  0.00 **
171160 99999 201009050600 100   1 ***  98 BKN 1 3 0  9.4 ** ** ** ** ** ** ** ** *   71   64 1013.5 ***** 1001.9 ***  64 ***** ***** *****  0.00 **
171160 99999 201009050900 130   2 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   80   65 1013.5 ***** 1002.0 *** *** ***** ***** ***** ***** **
171160 99999 201009051200 310   9 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   77   64 1013.8 ***** 1002.2 *** *** *****  0.00 ***** ***** **
171160 99999 201009051500 360   9 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   76   64 1013.6 ***** 1002.0 *** *** ***** ***** ***** ***** **
171160 99999 201009051800 350   5 ***  79 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   73   64 1014.4 ***** 1002.8  83 *** ***** ***** *****  0.00 **
171160 99999 201009060600 050   1 *** 722 SCT 2 0 0  6.2 ** ** ** ** ** ** ** ** *   74   64 1013.1 ***** 1001.5 ***  68 ***** ***** *****  0.00 **
171160 99999 201009060900 010   9 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   79   64 1012.3 ***** 1000.8 *** *** ***** ***** ***** ***** **
171160 99999 201009061200 020   7 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   79   63 1011.2 *****  999.7 *** *** *****  0.00 ***** ***** **
171160 99999 201009061500 020   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   75   62 1011.4 *****  999.8 *** *** ***** ***** ***** ***** **
171160 99999 201009061800 030   2 ***  79 BKN 2 5 0  6.2 ** ** ** ** ** ** ** ** *   71   64 1012.5 ***** 1000.9  82 *** ***** ***** *****  0.00 **
171160 99999 201009070600 360   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   71   61 1014.2 ***** 1002.6 ***  65 ***** ***** *****  0.00 **
171160 99999 201009070900 360   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   74   60 1015.0 ***** 1003.4 *** *** ***** ***** ***** ***** **
171160 99999 201009071200 060   2 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   80   62 1014.0 ***** 1002.4 *** *** *****  0.00 ***** ***** **
171160 99999 201009071500 360  10 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   79   59 1014.0 ***** 1002.4 *** *** ***** ***** ***** ***** **
171160 99999 201009071800 040   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   71   60 1015.4 ***** 1003.7  81 *** ***** ***** *****  0.00 **
171160 99999 201009080600 040   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   66   58 1016.8 ***** 1005.1 ***  58 ***** ***** *****  0.00 **
171160 99999 201009080900 010   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   79   57 1015.7 ***** 1004.1 *** *** ***** ***** ***** ***** **
171160 99999 201009081200 020   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   53 1014.5 ***** 1002.9 *** *** *****  0.00 ***** ***** **
171160 99999 201009081500 360   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   84   52 1013.6 ***** 1002.0 *** *** ***** ***** ***** ***** **
171160 99999 201009081800 180   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   74   58 1014.8 ***** 1003.1  87 *** ***** ***** *****  0.00 **
171160 99999 201009090600 070   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   66   57 1015.8 ***** 1004.1 ***  57 ***** ***** *****  0.00 **
171160 99999 201009090900 060   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   58 1015.4 ***** 1003.8 *** *** ***** ***** ***** ***** **
171160 99999 201009091200 350   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   89   56 1013.6 ***** 1002.0 *** *** *****  0.00 ***** ***** **
171160 99999 201009091500 010   2 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   87   56 1012.7 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201009091800 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   76   60 1013.5 ***** 1001.9  90 *** ***** ***** *****  0.00 **
171160 99999 201009100600 020   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   70   62 1013.2 ***** 1001.6 ***  61 ***** ***** *****  0.00 **
171160 99999 201009100900 040   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   82   62 1011.8 ***** 1000.3 *** *** ***** ***** ***** ***** **
171160 99999 201009101200 020   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   89   63 1009.4 *****  998.0 *** *** *****  0.00 ***** ***** **
171160 99999 201009101500 360  10 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   82   62 1008.6 *****  997.0 *** *** ***** ***** ***** ***** **
171160 99999 201009101800 020   6 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   70   57 1010.7 *****  999.1  90 *** ***** ***** *****  0.00 **
171160 99999 201009110600 060   6 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   67   57 1011.7 ***** 1000.0 ***  61 ***** ***** *****  0.00 **
171160 99999 201009110900 050   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   76   56 1010.7 *****  999.1 *** *** ***** ***** ***** ***** **
171160 99999 201009111200 010   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   83   58 1008.5 *****  997.0 *** *** *****  0.00 ***** ***** **
171160 99999 201009111500 020  10 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   79   56 1007.8 *****  996.2 *** *** ***** ***** ***** ***** **
171160 99999 201009111800 310   2 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   72   55 1010.4 *****  998.8  85 *** ***** ***** *****  0.00 **
171160 99999 201009120600 110   1 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   66   59 1011.2 *****  999.5 ***  60 ***** ***** *****  0.00 **
171160 99999 201009120900 280   2 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   73   60 1010.3 *****  998.7 *** *** ***** ***** ***** ***** **
